doc_id,status,model,temperature,案件金额_一审,金额类型_一审,金额依据_一审,案件类型_一审,具体案由_一审,是否涉及虚拟货币_一审,典型虚拟货币_一审,币种_一审,涉币活动类型_一审,法律定性_一审,财产属性_一审,直接合同效力_一审,间接合同效力_一审,无效/不保护理由_一审,引用法律_一审,监管政策_一审,政策标签_一审,司法裁判框架_一审,裁判结果摘要_一审,裁判理由摘要_一审,低置信字段_一审,案件金额_二审,金额类型_二审,金额依据_二审,案件类型_二审,具体案由_二审,是否涉及虚拟货币_二审,典型虚拟货币_二审,币种_二审,涉币活动类型_二审,法律定性_二审,财产属性_二审,直接合同效力_二审,间接合同效力_二审,无效/不保护理由_二审,引用法律_二审,监管政策_二审,政策标签_二审,司法裁判框架_二审,裁判结果摘要_二审,裁判理由摘要_二审,低置信字段_二审,二审处理结果,最终生效审级,最终采用字段后缀,裁判理由是否变化,裁判结果是否变化,是否仅程序性处理,一二审变化字段
95e69eac-e353-4111-a936-aa4600173951,ok,deepseek-v4-pro,0,34000,原告诉请本金,同创蓝天公司向一审法院起诉请求：2.判令易呼通信公司赔偿同创蓝天公司各项经济损失20万元；3.判令易呼通信公司赔偿同创蓝天公司公证费用1000元及律师费8000元。一审判决：一、被告某公司1赔偿原告同创蓝天投资管理(北京)有限公司经济损失25000元；二、被告某公司1赔偿原告同创蓝天投资管理(北京)有限公司合理开支9000元。,民事,侵害商标权纠纷,false,否,[],[],侵害商标权,[],,,[],"[""《中华人民共和国商标法》第五十七条第(二)项"",""《中华人民共和国商标法》第六十三条第一款"",""《中华人民共和国商标法》第六十三条第三款"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第二百四十条""]",[],[],[],判决易呼通信公司赔偿同创蓝天公司经济损失25000元及合理开支9000元，驳回其他诉讼请求。,易呼通信公司未经许可使用“酷雷曼”作为关键词进行推广，侵害了同创蓝天公司的注册商标专用权，应承担赔偿责任。赔偿数额综合考虑商标知名度、侵权情节等因素酌情确定。,[],34000,原告诉请本金,同创蓝天公司上诉请求：1.请求撤销一审判决，发回重审或依法改判上诉人不承担责任。一审判决赔偿经济损失25000元及合理开支9000元，合计34000元。,民事,侵害商标权纠纷,false,否,[],[],侵害商标权,[],,,[],"[""《中华人民共和国商标法》第六十三条第一款"",""《中华人民共和国商标法》第六十三条第三款"",""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],[],驳回上诉，维持原判。,一审法院酌定赔偿数额并无不妥，易呼通信公司关于赔偿数额过高的上诉请求缺乏依据。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
b2eeb78a-2986-4e91-9d8b-aab90179d2a3,ok,deepseek-v4-pro,0,54000,原告诉请本金,王某某向一审法院起诉请求:1.判令坤川公司、刘某某返回王某某支付款54000元,民事,合同纠纷,true,是,"[""红币""]","[""买卖/兑换""]",合同纠纷,[],未明确,,[],"[""《中华人民共和国民事诉讼法》第六十四条""]",[],[],"[""证据不足""]",驳回王某某的诉讼请求。,王某某未能提供证据原件，无法核实证据真实性，诉讼请求不予支持。,[],54000,原告诉请本金,"王某某上诉请求:2.判决王某某与坤川公司、刘某某所订合同属无效合同,并立即返还王某某已支付的54000元",民事,合同纠纷,true,是,"[""红币""]","[""买卖/兑换""]",合同纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""证据不足""]",驳回上诉，维持原判。,王某某提交的证据无法证实其向坤川公司或刘某某交款的事实，一审法院驳回诉讼请求并无不当。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
969bc74b-240e-4d24-b7a2-ab2d009c11ea,ok,deepseek-v4-pro,0,64000,投资款,原告遂于6月21日向被告转账支付64000元，用于通过被告进行上述投资,民事,确认合同效力纠纷,true,是,"[""比特币""]","[""买卖/兑换""]",合伙投资关系,[],有效,,[],"[""《中华人民共和国合同法》第八条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],驳回原告冯某某的全部诉讼请求,协议书是双方真实意思表示、不违反法律规定，成立并生效，原告主张撤销协议无事实和法律依据,[],64000,投资款,"2019年6月21日,冯某某基于信任,自愿转给王某某64000元作为双方合伙投资",民事,确认合同效力纠纷,true,是,"[""比特币""]","[""买卖/兑换""]",合伙投资关系,[],有效,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],[],驳回上诉，维持原判,冯某某以欺诈、胁迫为由要求撤销协议证据不足，不予采信,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
e918c096-c625-4fcc-8ad5-ab1f0187a847,ok,deepseek-v4-pro,0,100000,原告诉请本金,"天美文化公司向一审法院起诉请求:要求张某某承担违约责任,支付天美文化公司违约金10万元",民事,合同纠纷,false,否,[],[],合同纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],驳回某公司的诉讼请求。,天美文化公司提供的证据不能证明张某某从事了违约行为，证据不能形成完整证据链。,[],100000,原告诉请本金,"上诉人天美文化公司的上诉请求:1.请求二审法院依法撤销一审判决,依法改判支持天美文化公司的全部诉求",民事,合同纠纷,false,否,[],[],合同纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],撤销一审判决，改判张某某支付违约金100000元。,张某某在快手直播平台从事直播，违反了《合同解除协议》与《承诺书》的约定，构成违约，应当支付违约金。,[],改判,二审,_second_instance,true,true,false,"[""outcome_summary"",""reasoning_summary"",""case_amount"",""case_amount_type""]"
ea9c0d84-2d09-4d9d-9628-ab3400d88ecf,ok,deepseek-v4-pro,0,46500,原告诉请本金,"原告刘某某向一审法院提起诉讼请求:1、请求人民法院调解或判令解除原被告之间的买卖合同;2、判令被告立即向原告返还购货款人民币46,500元及其资金占用利息",民事,买卖合同纠纷,true,是,"[""云付通货币""]","[""买卖/兑换""]",买卖合同关系,[],有效,,[],"[""《中华人民共和国合同法》第八条"",""《中华人民共和国合同法》第三十二条"",""《中华人民共和国合同法》第四十四条"",""《中华人民共和国合同法》第九十三条"",""《中华人民共和国合同法》第九十七条"",""《最高人民法院〈关于民事诉讼证据的若干规定〉》第二条""]",[],[],"[""合同无效"",""返还本金或原物""]",解除买卖合同，驳回返还人民币及利息的请求,买卖合同有效，但刘某某支付的是云付通货币，合同解除后只能要求返还云付通货币，要求返还人民币无法律依据,[],23250,其他,"刘某某向本院提起上诉请求:2、改判被上诉人立即返还购货款人民币46,500元及资金占用利息...二审中,刘某某向本院提供书面意见,将上诉请求第二项变更为“依法改判被上诉人立即向上诉人赔偿购货款人民币23,250元及资金占用利息...本院判决:三、某政府在本判决生效之日起十日内一次性赔偿刘某某经济损失23,250元",民事,买卖合同纠纷,true,是,"[""云付通余额""]","[""买卖/兑换""]",互易合同关系,"[""非货币"",""不具有法偿性"",""不属于法定货币"",""网络虚拟财产""]",有效,,[],"[""《中华人民共和国合同法》第一百七十五条"",""《中华人民共和国合同法》第一百四十二条"",""《中华人民共和国合同法》第九十七条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],"[""财产属性保护"",""折价赔偿""]","维持解除合同，改判某政府赔偿刘某某经济损失23,250元，刘某某返还云付通余额23,250元",云付通余额非货币，属虚拟财产，合同为互易合同，有效；云付通余额交付后风险由某政府承担，仅返还云付通余额不足以弥补损失，故支持赔偿一半损失,[],部分改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""legal_characterization"",""virtual_currency_property_status"",""judicial_framing"",""outcome_summary"",""reasoning_summary""]"
8d3dbe6b-7029-469d-b207-ab3400b6e148,ok,deepseek-v4-pro,0,,,,民事,返还原物纠纷,true,是,"[""比特币""]","[""挖矿""]",返还原物纠纷,[],,,[],"[""《中华人民共和国合同法》第八条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],驳回纽博公司的诉讼请求。,纽博公司与郭某某、李某某之间没有直接合同关系，其要求返还大数据服务器的诉讼请求于法无据。,[],,,,民事,返还原物纠纷,true,是,"[""比特币""]","[""挖矿""]",返还原物纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],[],驳回上诉，维持原判。,纽博公司不能证明李某某拉走的矿机是交付亿迅云公司托管的矿机，要求返还矿机证据不足。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
1c9f91c9-fdf3-43c0-9f16-aab90177f63f,ok,deepseek-v4-pro,0,20000,原告诉请本金,周某某向一审法院起诉请求：1.判令坤川公司、刘某某返还周某某支付款52659元,民事,合同纠纷,true,是,"[""红币""]","[""买卖/兑换""]",合同纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序""]",[],[],[],"[""合同无效"",""返还本金或原物"",""扰乱金融秩序""]",确认合同无效，坤川公司返还周某某20000元，驳回其他诉讼请求,周某某与坤川公司形成事实上的合同关系，红币属于无法流通的虚拟货币，违反法律、行政法规的强制性规定，合同无效，坤川公司应返还20000元,[],20000,原告诉请本金,周某某上诉请求：2.判决周某某与坤川公司、刘某某所订合同属无效合同，并立即返还周某某已支付的52659元,民事,合同纠纷,true,是,"[""红币""]","[""买卖/兑换""]",合同纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序""]","[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""合同无效"",""返还本金或原物"",""扰乱金融秩序""]",驳回上诉，维持原判,二审查明事实与一审一致，红币交易违反法律、行政法规的强制性规定，合同无效，一审判决正确,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
7c7b8132-9285-4640-9d19-aab90179cecc,ok,deepseek-v4-pro,0,6570,原告诉请本金,张某2向一审法院起诉请求:1.判令坤川公司、刘某某返还张某2支付款7000元...庭审中张某2的诉讼请求本金部分由7000元变更为6570元,民事,合同纠纷,true,是,"[""红币""]","[""买卖/兑换""]",合同纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定""]","[""《中华人民共和国合同法》第六条"",""《中华人民共和国合同法》第五十八条"",""《中华人民共和国合同法》第九十七条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],"[""合同无效"",""返还本金或原物""]",坤川公司返还张某2款项6570元及利息，驳回张某2其他诉讼请求,张某2与坤川公司形成事实上的合同关系，购买的红币属于无法流通的虚拟货币，违反法律、行政法规的强制性规定，合同无效，坤川公司应返还取得的款项并赔偿利息损失,[],6570,原告诉请本金,坤川公司上诉请求:2.改判驳回张某2的全部诉讼请求,民事,合同纠纷,true,是,"[""虚拟货币""]","[""买卖/兑换""]",合同纠纷,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""扰乱金融秩序""]","[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""合同无效"",""返还本金或原物"",""扰乱金融秩序""]",驳回上诉，维持原判,一审认定事实清楚，适用法律正确；坤川公司指导购买的红币属于无法流通的虚拟货币，不具有法偿性与强制性等货币属性，不能作为货币在市场上流通使用，坤川公司未经批准从事该项活动，严重扰乱了经济金融秩序，合同无效,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
7832b596-43bb-4029-8d02-aab8017d8c2f,ok,deepseek-v4-pro,0,16100,原告诉请本金,单某某向一审法院起诉请求:1、依法判令戴某某向单某某偿还所欠借款本金人民币16100元,民事,民间借贷纠纷,true,是,"[""虚拟货币""]","[""买卖/兑换""]",民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第六十四条"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第九十条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十七条""]",[],[],"[""证据不足""]",驳回单某某的诉讼请求。,单某某仅凭转账凭证不足以证明借贷关系成立，戴某某抗辩款项系投资虚拟货币，单某某未能进一步举证，故驳回诉请。,[],16100,原告诉请本金,上诉人单某某上诉请求:判令戴某某向单某某偿还所欠借款本金人民币16100元,民事,民间借贷纠纷,true,是,"[""虚拟货币""]","[""买卖/兑换""]",民间借贷关系,[],,,[],"[""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十七条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""证据不足""]",驳回上诉，维持原判。,单某某对转账事实陈述不实，戴某某提供证据证明款项系投资虚拟货币，单某某未能就借贷合意完成举证，应承担举证不能后果。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
00899652-010c-4ec1-8c35-aa790175c510,ok,deepseek-v4-pro,0,4127.21,原告诉请本金,张某某向一审法院起诉请求:判决王某1赔偿医疗费、误工费、护理费、交通费、住院伙食补助费、营养费等共计5216元。一审法院判决王某1赔偿张某某医疗费、误工费、交通费等共计4127.21元。,民事,生命权、身体权、健康权纠纷,false,否,[],[],生命权、身体权、健康权侵权纠纷,[],,,[],"[""《中华人民共和国侵权责任法》第十六条"",""《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十七条"",""《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第十九条"",""《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第二十条"",""《最高人民法院关于审理人身损害赔偿案件适用法律若干问题的解释》第二十二条""]",[],[],[],王某1赔偿张某某医疗费、误工费、交通费等共计4127.21元。,王某1因琐事殴打张某某，应承担全部赔偿责任。,[],4127.21,原告诉请本金,二审维持一审判决，金额未变。,民事,生命权、身体权、健康权纠纷,false,否,[],[],生命权、身体权、健康权侵权纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],[],驳回上诉，维持原判。,王某1存在重大过错，一审认定其承担全部责任并无不当；王某1未提交证据证明过度治疗；一审酌定误工期10天合理。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
